Bandgap (eV),Voc (V),Jsc (mA/cm^2),FF (%),PCE (%),J0 (mA/cm^2)
3.656,3.21620961781,0.227151042885,95.3504867459,0.696597635169,2.12008281107e-55
3.658,3.21791166888,0.224792121153,95.3525660106,0.689743455932,1.96438209066e-55
3.66,3.21961340453,0.222454851053,95.3545249408,0.682946862975,1.82011509337e-55
3.662,3.22131456892,0.220136888569,95.356516256,0.67620182231,1.68644227532e-55
3.664,3.22301572067,0.217842844422,95.3586123647,0.669523223142,1.56258573187e-55
3.666,3.22471830983,0.215584566323,95.3605905686,0.662946347245,1.44782467249e-55
3.668,3.22642328399,0.213369257274,95.3625265266,0.656494266214,1.34149122786e-55
3.67,3.22813168026,0.211204544494,95.3646492646,0.650192441435,1.24296656468e-55
3.672,3.22984501954,0.209101648429,95.3666646368,0.644073949857,1.15167728576e-55
3.674,3.23156391951,0.207064103272,95.3685779475,0.638150146642,1.06709209431e-55
3.676,3.23328776284,0.205085504921,95.3706988469,0.632403536463,9.88718703091e-56
3.678,3.23501587173,0.203159212836,95.372767877,0.626812031374,9.16100970523e-56
3.68,3.236747375,0.201277322442,95.3747415236,0.621351033295,8.48816246955e-56
3.682,3.23847823236,0.199407765807,95.376740662,0.615921730699,7.86472915793e-56
3.684,3.2402052493,0.197526114111,95.3788533494,0.61044865095,7.28708115116e-56
3.686,3.24192686124,0.195621200497,95.3808578129,0.604895504025,6.75185626549e-56
3.688,3.24363997376,0.193670861099,95.3827419889,0.599192999085,6.25593919123e-56
3.69,3.24534287514,0.191664136056,95.3848493628,0.593308870442,5.79644336736e-56
3.692,3.24703485164,0.18959795396,95.3868436014,0.587231135861,5.37069418669e-56
3.694,3.24871501703,0.187468268318,95.3886910386,0.580946678413,4.97621343414e-56
3.696,3.25038291522,0.185274460799,95.3907331013,0.574455340211,4.61070486733e-56
3.698,3.25204160656,0.183041020848,95.3926774238,0.567831604642,4.27204085581e-56
3.7,3.25369425285,0.180792120094,95.3944722927,0.561150620821,3.95825000113e-56
3.702,3.25534163635,0.17853439849,95.3965218386,0.554435484982,3.66750566587e-56
3.704,3.25698743452,0.176293958422,95.3984075951,0.547765452437,3.39811534473e-56
3.706,3.2586345272,0.174090250846,95.4002654292,0.541202368921,3.148510816e-56
3.708,3.26028372465,0.171927988467,95.4022683564,0.534762172481,2.91723901607e-56
3.71,3.26193663562,0.169816876397,95.4041168616,0.528473828114,2.70295358393e-56
3.712,3.26359421104,0.167761856969,95.4060468113,0.522354427168,2.50440702643e-56
3.714,3.26525447612,0.165748855022,95.4080230703,0.516359851831,2.32044345876e-56
3.716,3.26691446444,0.163758160618,95.4098479286,0.510427328861,2.14999187794e-56
3.718,3.26857330501,0.161784099791,95.4118218728,0.504540757465,1.99205993017e-56
3.72,3.27022711385,0.159802638043,95.4137588828,0.498623640155,1.84572813575e-56
3.722,3.27187151877,0.157787947081,95.4155232028,0.492593983496,1.71014453803e-56
3.724,3.27350615991,0.155739736471,95.4175325484,0.486452880851,1.58451974527e-56
3.726,3.27513252925,0.153668848855,95.4193794788,0.480232230894,1.46812233649e-56
3.728,3.27675194297,0.151584621722,95.421200457,0.473962068153,1.36027460467e-56
3.73,3.27836481434,0.149490741955,95.4231289192,0.467654621233,1.2603486125e-56
3.732,3.27997283993,0.147398070554,95.4248569217,0.461342605032,1.16776253768e-56
3.734,3.28157716053,0.145313784301,95.4268019825,0.455050716975,1.08197728663e-56
3.736,3.28317891119,0.143244649202,95.4286079715,0.44879865474,1.00249335683e-56
3.738,3.28478039254,0.141203425916,95.4304206866,0.442627519459,9.28847929474e-57
3.74,3.28638277934,0.139196086474,95.4323108063,0.436556653256,8.60612175697e-57
3.742,3.28798585556,0.137220865198,95.4339999402,0.430579372741,7.97388760528e-57
3.744,3.28958925809,0.135275303985,95.4359721866,0.424690254574,7.38809530147e-57
3.746,3.29119293674,0.133358676821,95.4377476337,0.418884992797,6.8453336896e-57
3.748,3.29279103938,0.131440777756,95.4395848337,0.413069218443,6.34244214021e-57
3.75,3.294376617,0.129487637562,95.4414187903,0.407135001997,5.87649215258e-57
3.752,3.29594825847,0.127494700759,95.4431262695,0.401067227288,5.44477030787e-57
3.754,3.29750239057,0.12544737337,95.4449862202,0.394820606308,5.04476247403e-57
3.756,3.29903536487,0.123331874484,95.4466024775,0.388349524021,4.67413917061e-57
3.758,3.3005479344,0.121156317322,95.4484450623,0.381681373361,4.33074200814e-57
3.76,3.30204737805,0.118958655785,95.45002593,0.374934495444,4.01257112341e-57
3.762,3.30353973144,0.116768762742,95.4518342773,0.368205686596,3.71777353729e-57
3.764,3.30502764896,0.114599453757,95.4534233678,0.361534005852,3.44463236756e-57
3.766,3.30651920249,0.112486202898,95.455201354,0.355033966259,3.19155683381e-57
3.768,3.30802006453,0.110451622757,95.4568216282,0.348776492462,2.95707299641e-57
3.77,3.30953126983,0.108497183073,95.458602849,0.34276780642,2.73981517543e-57
3.772,3.31105426771,0.106625895072,95.4602426288,0.337016778242,2.53851799982e-57
3.774,3.31259018748,0.104839213601,95.4620576343,0.331529559682,2.35200904042e-57
3.776,3.31413591452,0.103121526627,95.4636882483,0.326255512392,2.17920198398e-57
3.778,3.31568580193,0.10144825092,95.4655481912,0.321117965841,2.01909030844e-57
3.78,3.31723783421,0.0998103516942,95.4671586099,0.316086678422,1.87074142273e-57
3.782,3.3187836786,0.0981753404696,95.4690294356,0.311059786165,1.73329123686e-57
3.784,3.32031164479,0.0965003005799,95.4706381792,0.305898494988,1.60593913082e-57
3.786,3.32181807753,0.0947748117754,95.4724345744,0.300570789549,1.48794329295e-57
3.788,3.32330582568,0.0930128750529,95.4739807049,0.295119840895,1.37861640067e-57
3.79,3.32477853455,0.0912305554286,95.4757546057,0.289598388259,1.27732161838e-57
3.792,3.32623610424,0.0894299532338,95.4772689975,0.284011591173,1.1834688893e-57
3.794,3.32767879853,0.0876144126998,95.4789910635,0.278371503419,1.09651149967e-57
3.796,3.3291069342,0.0857873578638,95.48054444,0.272687935811,1.0159428952e-57
3.798,3.3305204446,0.0839508502459,95.4821206995,0.266968031518,9.41293731423e-58
3.8,3.33192721652,0.0821322019973,95.4837387201,0.261299385446,8.72129140616e-58
3.802,3.33333521833,0.080356730479,95.4851737917,0.255762690471,8.08046199456e-58
3.804,3.33474602899,0.0786281394028,95.4868787795,0.250371251756,7.48671582678e-58
3.806,3.33616798705,0.0769698732364,95.4884161012,0.245199382193,6.93659389049e-58
3.808,3.33760883107,0.0754016027198,95.4900293679,0.240311215436,6.4268912701e-58
3.81,3.33906920302,0.073921062699,95.4916765218,0.2356997598,5.95463848269e-58
3.812,3.3405472248,0.0725190480248,95.4932634992,0.231335586521,5.51708418473e-58
3.814,3.34204157454,0.0711885338972,95.4949860143,0.227196934093,5.11167914888e-58
3.816,3.34354900924,0.0699177727826,95.4965844766,0.223245707831,4.73606141773e-58
3.818,3.34505611326,0.0686687799795,95.4983291644,0.219360542834,4.38804254791e-58
3.82,3.3465529502,0.0674152831655,95.4999029768,0.215456199209,4.06559486451e-58
3.822,3.34804041661,0.0661606466954,95.5016367202,0.211544261239,3.76683965177e-58
3.824,3.34952177743,0.064913991787,95.5031592124,0.20765331094,3.490036211e-58
3.826,3.35099919158,0.0636810704795,95.504909875,0.203802908428,3.23357172229e-58
3.828,3.35247504606,0.0624677636906,95.506406137,0.200011061938,2.99595185088e-58
3.83,3.3539553512,0.0612880912947,95.5081700089,0.196324227351,2.77579204345e-58
3.832,3.35544403828,0.060150163267,95.5097077412,0.192767727116,2.57180946375e-58
3.834,3.35694314409,0.0590571273631,95.5114583808,0.189352821367,2.38281552055e-58
3.836,3.35845647641,0.0580158404527,95.5130290609,0.186101096025,2.20770894444e-58
3.838,3.35998662194,0.0570299609636,95.5148074068,0.183025384061,2.04546937318e-58
3.84,3.36152761672,0.0560843366163,95.5163804715,0.18007612126,1.89515140816e-58
3.842,3.36306584545,0.0551484613711,95.5181910808,0.177155589674,1.75587910755e-58
3.844,3.36459395678,0.0542069555105,95.5197230002,0.174213068829,1.62684088381e-58
3.846,3.36611153934,0.0532597991715,95.5215299812,0.171249494079,1.50728477617e-58
3.848,3.36761814437,0.0523069487202,95.5230359956,0.168263665122,1.3965140702e-58
3.85,3.36911330739,0.0513483862853,95.5248153559,0.165256527828,1.29388323928e-58
3.852,3.37059428481,0.0503797112582,95.5263147929,0.162212821366,1.19879418415e-58
3.854,3.37205611452,0.0493926866744,95.5280262494,0.159106619208,1.11069274868e-58
3.856,3.37349578866,0.0483834906525,95.5295381606,0.155924746998,1.02906549159e-58
3.858,3.37491313885,0.0473539802605,95.5311098187,0.152673587835,9.53436695336e-59
3.86,3.37630885017,0.0463075743322,95.5326606305,0.149364047223,8.8336559469e-59
3.862,3.3776826227,0.0452458540743,95.534028788,0.14600096386,8.18443808925e-59
3.864,3.37903698923,0.0441752801405,95.535623754,0.142605935396,7.58292962626e-59
3.866,3.38037808895,0.0431078865958,95.5370830315,0.139217550068,7.02562481275e-59
3.868,3.38170873196,0.0420492502559,95.5384104927,0.135854011582,6.5092754878e-59
3.87,3.38303664025,0.0410122514289,95.5399637934,0.13255782971,6.03087215038e-59
3.872,3.38437793555,0.0400215246066,95.541432232,0.129408925524,5.58762642529e-59
3.874,3.38574177965,0.0390887894879,95.5427866016,0.126445668774,5.17695481716e-59
3.876,3.3871227938,0.0382031373073,95.5444058546,0.123633235502,4.79646365789e-59
3.878,3.38850747398,0.0373428272743,95.545887204,0.120900373138,4.44393515998e-59
3.88,3.38988869648,0.0364969899455,95.5473194384,0.118211844613,4.11731449439e-59
3.882,3.39126221599,0.035659665731,95.5488964439,0.115548500656,3.81469781771e-59
3.884,3.39261837566,0.0348181448376,95.5503082957,0.112868493986,3.53432117897e-59
3.886,3.39395111126,0.0339656752357,95.5517229756,0.110149963486,3.27455024134e-59
3.888,3.39526538452,0.0331104053299,95.5532174438,0.107419601807,3.03387075902e-59
3.89,3.39657546377,0.0322714187464,95.5546011035,0.104739604716,2.81087975369e-59
3.892,3.39789044725,0.0314596423556,95.5559270232,0.102145863398,2.60427733924e-59
3.894,3.39920919668,0.0306727378095,95.5574562734,0.0996311207537,2.41285914711e-59
3.896,3.40052710159,0.0299045237225,95.5588739412,0.0971749115104,2.23550930813e-59
3.898,3.40184110535,0.0291511354567,95.5601806421,0.0947646716322,2.07119394995e-59
3.9,3.40314810907,0.0284090191568,95.5616710555,0.09238911897,1.91895517226e-59
3.902,3.4044374898,0.0276669143259,95.5630891524,0.0900111415916,1.7779054646e-59
3.904,3.40570088453,0.0269171106573,95.5643980524,0.0876054390765,1.64722253431e-59
3.906,3.40693945857,0.0261624830655,95.5656402203,0.0851814738262,1.52614451449e-59
3.908,3.40816357105,0.0254147775138,95.5670449005,0.0827779943023,1.413965524e-59
3.91,3.4093818533,0.0246828609169,95.568388843,0.0804239511502,1.31003155375e-59
3.912,3.41059563789,0.0239678400738,95.5696779014,0.0781230612484,1.21373665512e-59
3.914,3.41181277715,0.0232765404482,95.5709209433,0.0758978362018,1.12451940854e-59
3.916,3.41304076652,0.022614657593,95.5721995846,0.0737671616806,1.04185965146e-59
3.918,3.41428151375,0.021982430047,95.5736081437,0.0717320113393,9.65275446769e-60
3.92,3.41554109961,0.0213834430776,95.5749735104,0.0698041650665,8.94320273939e-60
3.922,3.41682583182,0.020821009732,95.5762848068,0.0679946548788,8.28580426548e-60
3.924,3.41813826309,0.0202950927392,95.5776667642,0.066303597105,7.67672601033e-60
3.926,3.4194625599,0.0197915315499,95.57915441,0.0646845319426,7.11241662602e-60
3.928,3.42078063902,0.0192958134009,95.5805235389,0.0630895923424,6.58958575305e-60
3.93,3.42209193119,0.0188075636543,95.5818404887,0.0615176308248,6.10518484191e-60
3.932,3.42337799794,0.0183137802827,95.5833057139,0.0599259463284,5.65638938388e-60
3.934,3.42461545595,0.0177994525689,95.5846353974,0.0582648383483,5.24058244743e-60
3.936,3.42579759138,0.0172625794826,95.585862536,0.056527666043,4.85533942439e-60
3.938,3.42693758506,0.0167146222142,95.5870285157,0.0547522184722,4.49841389691e-60
3.94,3.42805659986,0.0161709222144,95.5881635689,0.0529891423053,4.16772454293e-60
3.942,3.42915985752,0.0156353670707,95.5893515433,0.0512513522042,3.86134300384e-60
3.944,3.43025023319,0.0151100098165,95.5905436193,0.0495456443022,3.57748264362e-60
3.946,3.43133332022,0.0145981811007,95.5917173078,0.0478830624134,3.31448813396e-60
3.948,3.43241175881,0.0141011469056,95.5928779291,0.0462678538343,3.07082580469e-60
3.95,3.43348677974,0.0136192280721,95.5940281231,0.0447011436608,2.8450747033e-60
3.952,3.43456050259,0.0131531121083,95.595171111,0.0431852708643,2.63591831139e-60
3.954,3.4356346478,0.0127031500078,95.5963090358,0.0417214626201,2.44213686985e-60
3.956,3.43670512428,0.0122668337611,95.5974377582,0.0403014806889,2.26260026799e-60
3.958,3.43775610547,0.0118365682711,95.5985432304,0.0389002277314,2.09626145523e-60
3.96,3.43877508171,0.0114072577931,95.5996167173,0.0375008557699,1.94215033689e-60
3.962,3.43976170106,0.0109797616962,95.6006591335,0.0361062311036,1.79936811862e-60
3.964,3.44072599132,0.0105591568592,95.6016783747,0.0347332039452,1.66708206631e-60
3.966,3.44167753802,0.010149654707,95.6026815063,0.0333957744238,1.54452065123e-60
3.968,3.44261640261,0.00975124404451,95.6036662192,0.0320939525571,1.4309690518e-60
3.97,3.44353785548,0.00936216005904,95.6046237494,0.0308219293076,1.32576498597e-60
3.972,3.44443641415,0.0089806397208,95.6055416095,0.0295738940072,1.22829484993e-60
3.974,3.44531099295,0.00860667541474,95.6064097195,0.0283498564419,1.13799014044e-60
3.976,3.44616619177,0.00824209827261,95.6072922153,0.0271559514926,1.05432414024e-60
3.978,3.44700887257,0.00788913960984,95.6082435137,0.0259996428616,9.76808846907e-61
3.98,3.44784092984,0.00754818976784,95.6091545466,0.024882241959,9.04992127483e-61
3.982,3.44865181555,0.00721605933181,95.6100068482,0.0237931966385,8.38455082203e-61
3.984,3.4494220614,0.00688770351169,95.6107588467,0.022715774353,7.76809601939e-61
3.986,3.45014103517,0.00656125993464,95.61148928,0.0216438330282,7.1969610517e-61
3.988,3.45082144426,0.00624096817256,95.6122842909,0.0205915078657,6.66781441259e-61
3.99,3.45150339761,0.00593666330546,95.6129622353,0.0195914913878,6.17756947819e-61
3.992,3.45221616788,0.00565392906916,95.6136359043,0.0186624291251,5.72336650853e-61
3.994,3.45296585241,0.00539235169293,95.6145121078,0.0178030456817,5.30255597168e-61
3.996,3.45375200301,0.0051501330753,95.6153546404,0.0170073731712,4.91268309349e-61
3.998,3.45457532121,0.00492586908687,95.6161907722,0.0162708023576,4.55147354275e-61
4.0,3.45544344904,0.00471954176852,95.6170541995,0.0155933340778,4.21682016851e-61
4.002,3.45634032391,0.00452688557068,95.6179407988,0.0149608201249,3.90677071209e-61
4.004,3.45724641112,0.00434363921406,95.6189008525,0.0143591200632,3.61951642218e-61
4.006,3.4581648065,0.00416979330056,95.6198988752,0.0137882291994,3.3533815067e-61
4.008,3.45908440179,0.00400308906218,95.6208885956,0.0132406463735,3.10681335994e-61
4.01,3.45998749038,0.00384059456548,95.6218551581,0.0127066233523,2.87837350796e-61
4.012,3.46086907226,0.00368163018882,95.6227878264,0.0121839114363,2.6667292194e-61
4.014,3.46171988948,0.00352504628901,95.623666687,0.0116686910248,2.47064573303e-61
4.016,3.46252123885,0.00336866829091,95.6244493648,0.0111537175366,2.28897905641e-61
4.018,3.46326022824,0.00321146991044,95.625187636,0.0106355825585,2.12066929394e-61
4.02,3.46393639425,0.00305417463204,95.6259803386,0.0101167187104,1.96473446525e-61
4.022,3.46456643581,0.0028994044669,95.6265891035,0.00960586242944,1.82026477794e-61
4.024,3.46516433802,0.0027490561515,95.6272125533,0.00910938260961,1.68641732128e-61
4.026,3.46572861248,0.00260311457042,95.6278364158,0.00862724566252,1.56241114994e-61
4.028,3.46624912268,0.00246075023172,95.6283121606,0.00815668701175,1.44752272904e-61
4.03,3.46671372173,0.00232114519,95.6288566436,0.00769501108235,1.34108171403e-61
4.032,3.46711729222,0.00218429670718,95.6292613494,0.00724220754215,1.24246704073e-61
4.034,3.4674837004,0.00205256274869,95.6295807155,0.00680617517553,1.15110330278e-61
4.036,3.46785487984,0.00192912866908,95.6300574826,0.00639759181209,1.06645739537e-61
4.038,3.46825027804,0.00181481596945,95.6303973375,0.00601920288721,9.88035405617e-62
4.04,3.4686766732,0.00170932444106,95.6308845488,0.00567004486162,9.15379731576e-62
4.042,3.46913585123,0.00161200701789,95.6313570686,0.00534796497169,8.48066412975e-62
4.044,3.46963375546,0.00152250845385,95.6318642362,0.00505179791175,7.85702658166e-62
4.046,3.47017572087,0.001440431068,95.6324272569,0.00478023365959,7.27924552866e-62
4.048,3.47072861533,0.00136335399244,95.6330222858,0.00452519367794,6.74394937305e-62
4.05,3.47125842114,0.00128924870313,95.6335249025,0.00427990188443,6.2480143943e-62
4.052,3.47176577104,0.0012181122657,95.6341033364,0.00404436667894,5.78854652673e-62
4.054,3.47222248913,0.00114864847117,95.6345398771,0.00381425265504,5.36286447676e-62
4.056,3.47258834961,0.00107934530555,95.6349050416,0.0035845128517,4.96848408108e-62
4.058,3.47284597251,0.00100998552561,95.6352323976,0.00335442888652,4.60310381466e-62
4.06,3.47299961396,0.000941288746912,95.6353925261,0.0031264122701,4.26459136409e-62
4.062,3.47307422193,0.000874586290682,95.6354608848,0.00290493009005,3.95097118786e-62
4.064,3.47308124748,0.000810488608022,95.6354670063,0.00269203586144,3.66041299107e-62
4.066,3.47302510132,0.000749255106739,95.635416568,0.00248860739759,3.39122104743e-62
4.068,3.47294894977,0.000692111742561,95.6353426072,0.00229875684368,3.14182430613e-62
4.07,3.47290088973,0.000640021296671,95.6352926329,0.00212571484743,2.91076722601e-62
4.072,3.4729020433,0.000592978804275,95.6352938623,0.00196947240649,2.69670128353e-62
4.074,3.47293118528,0.000549988847869,95.6353244327,0.00182670491338,2.498377105e-62
4.076,3.47295021456,0.00050991582972,95.6353438879,0.00169361805871,2.31463717717e-62
4.078,3.47296122459,0.000472615728421,95.6353549616,0.00156973585847,2.14440909372e-62
4.08,3.47294074358,0.000437510623419,95.635334255,0.00145312962294,1.98669929819e-62
4.082,3.47282388302,0.00040350573424,95.6352072258,0.00134014031976,1.84058728693e-62
4.084,3.47256344563,0.000370082555345,95.6348694657,0.00122903732656,1.70522023817e-62
4.086,3.47214540791,0.00033736476904,95.6344823074,0.00112024275282,1.579808036e-62
4.088,3.47160593904,0.000306098122124,95.63389594,0.00101625556402,1.46361866011e-62
4.09,3.47098949517,0.000276903380425,95.6333084713,0.000919159198035,1.35597391445e-62
4.092,3.47029920629,0.000249778518126,95.632510298,0.000828948521977,1.25624546996e-62
4.094,3.46958540221,0.000225105781481,95.6317981407,0.000746907040138,1.16385119818e-62
4.096,3.46893469889,0.000203365853787,95.631178783,0.000674642455369,1.07825177442e-62
4.098,3.46841442564,0.000184654681036,95.6305093033,0.000612474164816,9.98947530652e-63
4.1,3.46804512889,0.000168647021081,95.6302424821,0.000559317839707,9.25475539762e-63
4.102,3.46776522845,0.000154560526618,95.629956409,0.000512557076868,8.57406914196e-63
4.104,3.46753735337,0.000141935900843,95.6296591636,0.000470658617209,7.94344303174e-63
4.106,3.46739212759,0.000130759767954,95.6294393364,0.000433579469444,7.35919573927e-63
4.108,3.46723957598,0.000120429454225,95.6293485581,0.000399307775116,6.81791663398e-63
4.11,3.46695608226,0.000110354824489,95.6291212872,0.000365872552136,6.31644587899e-63
4.112,3.46652200548,0.000100535629966,95.6286009287,0.000333274255576,5.8518559909e-63
4.114,3.46596086068,9.11409997984e-05,95.6280856296,0.000302080648043,5.42143475536e-63
4.116,3.46534382235,8.24457654632e-05,95.627322858,0.000273210057574,5.02266939879e-63
4.118,3.46471813898,7.4555114042e-05,95.6267848788,0.00024701589659,4.65323192371e-63
4.12,3.46410779243,6.74596238382e-05,95.6261279094,0.000223466220268,4.31096552237e-63
4.122,3.46352953436,6.11151940774e-05,95.6254996041,0.000202414587482,3.99387198923e-63
4.124,3.46300677844,5.54864074967e-05,95.6250024647,0.000183743256028,3.70010005895e-63
4.126,3.46258469805,5.0572570139e-05,95.624536594,0.000167449854447,3.4279346018e-63
4.128,3.46221564056,4.61885061493e-05,95.6241155013,0.000152916891594,3.1757866135e-63
4.13,3.46179156103,4.20947755647e-05,95.6237483891,0.000139346118851,2.94218394104e-63
4.132,3.46128162535,3.82366534552e-05,95.6231090725,0.000126555106029,2.72576269042e-63
4.134,3.46067510208,3.46025942122e-05,95.6225717807,0.000114506438794,2.52525926607e-63
4.136,3.45993991545,3.11584392853e-05,95.6218126557,0.000103086364787,2.33950299569e-63
4.138,3.45904233198,2.78813808354e-05,95.6208559681,9.22195041098e-05,2.16740929727e-63
4.14,3.45795994905,2.47712573777e-05,95.6197413983,8.19059732903e-05,2.0079733486e-63
4.142,3.45677378425,2.1919873458e-05,95.6185139639,7.24521023998e-05,1.86026422216e-63
4.144,3.45563344752,1.94311085992e-05,95.6173078252,6.42039517397e-05,1.72341945135e-63
4.146,3.45463063324,1.73167763843e-05,95.6162601579,5.72005785798e-05,1.59663999621e-63
4.148,3.45378478843,1.55264845861e-05,95.6153894509,5.12738828991e-05,1.47918557931e-63
4.15,3.45297598183,1.39412293794e-05,95.6145205083,4.60276160637e-05,1.37037036459e-63
4.152,3.45211411687,1.24921528266e-05,95.6135738807,4.12327199355e-05,1.26955895398e-63
4.154,3.45121859884,1.11791237659e-05,95.61258589,3.68888653035e-05,1.17616267831e-63
4.156,3.45023570011,9.97033842451e-06,95.6115428864,3.28903875561e-05,1.08963616102e-63
4.158,3.44907789491,8.83228979295e-06,95.6103966253,2.91260393954e-05,1.00947413453e-63
4.16,3.44771788751,7.76317594345e-06,95.6090313444,2.55899872403e-05,9.35208490676e-64
4.162,3.44615795261,6.77090079789e-06,95.6072875778,2.2308615965e-05,8.66405548098e-64
4.164,3.444453798,5.87259707822e-06,95.6055650999,1.93389878828e-05,8.02663520498e-64
4.166,3.44266802421,5.07741089876e-06,95.6037237211,1.6711378081e-05,7.43610171112e-64
4.168,3.44085485655,4.38524327459e-06,95.6017985504,1.44253416343e-05,6.88900639632e-64
4.17,3.43905021062,3.7886778127e-06,95.5998315911,1.24561353449e-05,6.38215428942e-64
4.172,3.43729910903,3.28005087665e-06,95.597993808,1.07782110654e-05,5.91258539881e-64
4.174,3.43572330646,2.85902377204e-06,95.5963991301,9.39025705784e-06,5.47755743181e-64
4.176,3.434345744,2.51121903063e-06,95.5949002198,8.24448121178e-06,5.07452978473e-64
4.178,3.43296394126,2.20536006013e-06,95.5934204411,7.23730288187e-06,4.70114871022e-64
4.18,3.43141801328,1.92449377837e-06,95.5918294659,6.31263838131e-06,4.35523357539e-64
4.182,3.42970532292,1.66859627461e-06,95.5900302799,5.47042006324e-06,4.03476413048e-64
4.184,3.42781155404,1.43662438563e-06,95.587999882,4.70720970736e-06,3.73786871372e-64
4.186,3.42571991297,1.22746815861e-06,95.5857968223,4.01934654225e-06,3.46281332359e-64
4.188,3.42343720725,1.04103799903e-06,95.5833781281,3.40652298676e-06,3.20799149474e-64
4.19,3.4209693307,8.76619708637e-07,95.5806511307,2.86635776472e-06,2.9719149183e-64
4.192,3.41830166247,7.32484602574e-07,95.5778946404,2.3931303022e-06,2.75320475214e-64
4.194,3.41544540068,6.07598152562e-07,95.574871965,1.98338724816e-06,2.55058356999e-64
4.196,3.41248320054,5.01942004695e-07,95.5717086269,1.63701784362e-06,2.36286790274e-64
4.198,3.40945349076,4.13575959085e-07,95.5684674184,1.34758037467e-06,2.18896132823e-64
4.2,3.40638480552,3.4025220583e-07,95.5651786564,1.10762903665e-06,2.0278480692e-64
4.202,3.40347445214,2.81646955719e-07,95.5620521368,9.16037016756e-07,1.87858706206e-64
4.204,3.4009153619,2.36324435211e-07,95.5591837062,7.68027699937e-07,1.7403064619e-64
4.206,3.39852764374,1.99613315994e-07,95.556718977,6.4824853735e-07,1.61219855156e-64
4.208,3.39608838246,1.68268482754e-07,95.5540718116,5.46048176516e-07,1.4935150251e-64
4.21,3.39372914933,1.42284835669e-07,95.5514659407,4.61395282351e-07,1.38356261821e-64
4.212,3.3914142831,1.20519635219e-07,95.549054224,3.90539572042e-07,1.28169905985e-64
4.214,3.38893218611,1.01425119355e-07,95.5463065962,3.284144895e-07,1.18732932177e-64
4.216,3.3862180328,8.45926438737e-08,95.543436514,2.73683348521e-07,1.09990214375e-64
4.218,3.38329350965,6.99814881722e-08,95.540263657,2.26208689987e-07,1.01890681441e-64
4.22,3.38012195415,5.73431004626e-08,95.5368151776,1.85175830151e-07,9.43870188816e-65
4.222,3.37666319531,4.64677404175e-08,95.5329249327,1.49896804104e-07,8.74353925406e-65
4.224,3.37299699571,3.73537381075e-08,95.5290436157,1.20360907553e-07,8.09951926108e-65
4.226,3.36919249431,2.98668881065e-08,95.5248995798,9.61241227248e-08,7.50287964763e-65
4.228,3.36526886538,2.37706546059e-08,95.5205895625,7.64113554287e-08,6.95013489952e-65
4.23,3.36140349643,1.89612641281e-08,95.5163007458,6.0878708376e-08,6.43805589425e-65
4.232,3.35806717245,1.54375000876e-08,95.5126992571,4.95139382822e-08,5.96365104239e-65
4.234,3.35514938638,1.27736041784e-08,95.5094773028,4.09328311819e-08,5.52414881603e-65
4.236,3.35212577373,1.05260992972e-08,95.5061433267,3.36991600182e-08,5.11698156221e-65
4.238,3.34910970102,8.67647093078e-09,95.5028111337,2.77516394534e-08,4.73977050686e-65
4.24,3.34619908237,7.1809998067e-09,95.4995658937,2.29476431787e-08,4.3903118617e-65
4.242,3.34315502808,5.91261052298e-09,95.4961990023,1.88765174524e-08,4.06656395302e-65
4.244,3.3396799309,4.78769145262e-09,95.4923468712,1.52686123059e-08,3.76663529706e-65
4.246,3.33572950099,3.80610740577e-09,95.4879703978,1.21232909476e-08,3.48877355254e-65
4.248,3.33127592924,2.9674009494e-09,95.4829005133,9.43870562033e-09,3.23135528569e-65
4.25,3.32634321081,2.27098499205e-09,95.477388858,7.21243404946e-09,2.99287648817e-65
4.252,3.32109048608,1.71659549219e-09,95.4715519623,5.44280354068e-09,2.77194379227e-65
4.254,3.31591543068,1.30141958917e-09,95.4657809707,4.11972773205e-09,2.5672663324e-65
4.256,3.31075633119,9.8724495916e-10,95.459989455,3.12013600585e-09,2.37764820514e-65
4.258,3.30523843134,7.38574520992e-10,95.4536734205,2.33018156289e-09,2.20198148383e-65
4.26,3.29985220157,5.55346753926e-10,95.447611941,1.74913686542e-09,2.03923974707e-65
4.262,3.29509216822,4.27800661225e-10,95.4421287019,1.34539291251e-09,1.88847208314e-65
4.264,3.29056839666,3.32563338833e-10,95.4370919328,1.044389487e-09,1.74879753546e-65
4.266,3.28578978458,2.55983389627e-10,95.4315747559,8.02682234427e-10,1.6193999566e-65
4.268,3.28114370923,1.98043323685e-10,95.4262699942,6.20088114488e-10,1.49952324085e-65
4.27,3.2766791126,1.54290998807e-10,95.4211444574,4.82413135132e-10,1.3884669074e-65
4.272,3.27190971944,1.18790726192e-10,95.415588262,3.70854182447e-10,1.28558200847e-65
4.274,3.26673938987,9.00470572301e-11,95.4096315107,2.80657228509e-10,1.19026733835e-65
4.276,3.26144880789,6.79383940149e-11,95.4035996389,2.11393000832e-10,1.10196592141e-65
4.278,3.2559213574,5.07877577122e-11,95.3971500637,1.57749628877e-10,1.0201617583e-65
4.28,3.24975306529,3.7035015645e-11,95.3899174982,1.14806206697e-10,9.44376811606e-66
4.282,3.2432691301,2.66769929527e-11,95.3824359399,8.252552047e-11,8.741682132e-66
4.284,3.2369209614,1.93158253642e-11,95.3749940438,5.96320705337e-11,8.09125677006e-66
